Word    Lemma   Pos-Tag Ner-Tag
da	da	Cs	O
olakšaju	olakšati	Vmr3p	O
taj	taj	Pd-msan	O
proces	proces	Ncmsan	O
.	.	Z	O

Sedam	sedam	Mlc	O
godina	godina	Ncfpg	O
kasnije	kasno	Rgc	O
,	,	Z	O
Hrvatska	Hrvatska	Npfsn	B-loc
je	biti	Var3s	O
na	na	Sl	O
putu	put	Ncmsl	O
da	da	Cs	O
se	sebe	Px--sa	O
pridruži	pridružiti	Vmr3s	O
Uniji	unija	Ncfsd	B-org
kao	kao	Cs	O
njena	njen	Ps3fsn	O
28.	28.	Mdo	O
članica	članica	Ncfsn	O
do	do	Sg	O
2012	2012	Mdo	O
,	,	Z	O
dok	dok	Cs	O
se	sebe	Px--sa	O
ostale	ostali	Agpfpny	O
zemlje	zemlja	Ncfpn	O
regiona	region	Ncmsg	O
koje	koji	Pi-fpn	O
se	sebe	Px--sa	O
nadaju	nadati	Vmr3p	O
članstvu	članstvo	Ncnsd	O
nalaze	nalaziti	Vmr3p	O
u	u	Sl	O
različitim	različit	Agpfply	O
fazama	faza	Ncfpl	O
procesa	proces	Ncmsg	O
pristupanja	pristupanje	Ncnsg	O
.	.	Z	O

Drucas	Drucas	Npmsn	B-per
kaže	kazati	Vmr3s	O
da	da	Cs	O
će	hteti	Var3s	O
se	sebe	Px--sa	O
za	za	Sa	O
vreme	vreme	Ncnsa	O
predsedavanja	predsedavanje	Ncnsg	O
2014.	2014.	Mdo	O
Grčka	Grčka	Npfsn	B-loc
zalagati	zalagati	Vmn	O
za	za	Sa	O
novu	nov	Agpfsay	O
Solunsku	solunski	Agpfsay	B-misc
deklaraciju	deklaracija	Ncfsa	I-misc
,	,	Z	O
određivanjem	određivanje	Ncnsi	O
konkretnih	konkretan	Agpmpgy	O
repera	reper	Ncmpg	O
za	za	Sa	O
napredak	napredak	Ncmsan	O
i	i	Cc	O
datuma	datum	Ncmsg	O
ulaska	ulazak	Ncmsg	O
za	za	Sa	O
prijem	prijem	Ncmsan	O
zemalja	zemlja	Ncfpg	O
Zapadnog	zapadni	Agpmsgy	B-loc
Balkana	Balkan	Npmsg	I-loc
u	u	Sa	O
članstvo	članstvo	Ncnsa	O
.	.	Z	O

Kako	kako	Rgp	O
prenosi	prenositi	Vmr3s	O
agencija	agencija	Ncfsn	O
Rojters	Rojters	Npmsn	B-org
,	,	Z	O
on	on	Pp3msn	O
je	biti	Var3s	O
rekao	reći	Vmp-sm	O
da	da	Cs	O
bi	biti	Vaa3s	O
EU	EU	Npmsn	B-org
trebalo	trebati	Vmp-sn	O
da	da	Cs	O
razmotri	razmotriti	Vmr3s	O
mogućnost	mogućnost	Ncfsn	O
da	da	Cs	O
odredi	odrediti	Vmr3s	O
2018.	2018.	Mdo	O
godinu	godina	Ncfsa	O
kao	kao	Cs	O
ciljni	ciljan	Agpmsayn	O
datum	datum	Ncmsan	O
.	.	Z	O

On	on	Pp3msn	O
je	biti	Var3s	O
,	,	Z	O
ipak	ipak	Rgp	O
,	,	Z	O
naglasio	naglasiti	Vmp-sm	O
da	da	Cs	O
određivanje	određivanje	Ncnsn	O
datuma	datum	Ncmsg	O
ne	ne	Qz	O
znači	značiti	Vmr3s	O
i	i	Cc	O
da	da	Cs	O
će	hteti	Var3p	O
te	taj	Pd-fpn	O
tada	tada	Rgp	O
zemlje	zemlja	Ncfpn	O
postati	postati	Vmn	O
članice	članica	Ncfpn	O
ako	ako	Cs	O
ne	ne	Qz	O
ispune	ispuniti	Vmr3p	O
sve	sav	Pi-mpa	O
uslove	uslov	Ncmpa	O
.	.	Z	O

Drucas	Drucas	Npmsn	B-per
je	biti	Var3s	O
takođe	takođe	Rgp	O
rekao	reći	Vmp-sm	O
da	da	Cs	O
bi	biti	Vaa3s	O
,	,	Z	O
uprkos	uprkos	Sd	O
trenutnim	trenutan	Agpmpdy	O
finansijskim	finansijski	Agpmpdy	O
problemima	problem	Ncmpd	O
,	,	Z	O
EU	EU	Npmsn	B-org
trebalo	trebati	Vmp-sn	O
da	da	Cs	O
pronađe	pronaći	Vmr3s	O
potrebna	potreban	Agpnpay	O
sredstva	sredstvo	Ncnpa	O
za	za	Sa	O
pomoć	pomoć	Ncfsa	O
zemljama	zemlja	Ncfpd	O
kandidatima	kandidat	Ncmpd	O
u	u	Sl	O
njihovim	njihov	Ps3mpl	O
reformskim	reformski	Agpmply	O
poduhvatima	poduhvat	Ncmpl	O
.	.	Z	O

Sećanje	sećanje	Ncnsn	O
na	na	Sa	O
Bekima	Bekim	Npmsay	B-per
Fehmijua	Fehmiju	Npmsay	I-per

Jedan	jedan	Mlcmsn	O
od	od	Sg	O
najuglednijih	ugledan	Agsmpgy	O
glumaca	glumac	Ncmpg	O
bivše	bivši	Agpfsgy	O
Jugoslavije	Jugoslavija	Npfsg	B-loc
oduzeo	oduzeti	Vmp-sm	O
je	biti	Var3s	O
sebi	sebe	Px--sd	O
život	život	Ncmsan	O
u	u	Sl	O
Beogradu	Beograd	Npmsl	B-loc
prošlog	prošli	Agpmsgy	O
meseca	mesec	Ncmsg	O
.	.	Z	O

Bekim	Bekim	Npmsn	B-per
Fehmiju	Fehmiju	Npmsn	I-per
.	.	Z	O

Bekim	Bekim	Npmsn	B-per
Fehmiju	Fehmiju	Npmsn	I-per
bio	biti	Vap-sm	O
je	biti	Var3s	O
jedan	jedan	Mlcmsn	O
od	od	Sg	O
najvećih	velik	Agsmpgy	O
glumaca	glumac	Ncmpg	O
bivše	bivši	Agpfsgy	O
Jugoslavije	Jugoslavija	Npfsg	B-loc
i	i	Cc	O
jedan	jedan	Mlcmsn	O
od	od	Sg	O
nekolicine	nekolicina	Ncfsg	O
koji	koji	Pi-mpn	O
su	biti	Var3p	O
uspeli	uspeti	Vmp-pm	O
da	da	Cs	O
izgrade	izgraditi	Vmr3p	O
istaknutu	istaknut	Agpfsay	O
svetsku	svetski	Agpfsay	O
karijeru	karijera	Ncfsa	O
.	.	Z	O

Kosovski	kosovski	Agpmsny	O
Albanac	Albanac	Npmsn	B-per
po	po	Sl	O
poreklu	poreklo	Ncnsl	O
,	,	Z	O
on	on	Pp3msn	O
je	biti	Var3s	O
prevazilazio	prevazilaziti	Vmp-sm	O
kulturne	kulturan	Agpfpay	O
,	,	Z	O
nacionalne	nacionalan	Agpfpay	O
i	i	Cc	O
međunarodne	međunarodni	Agpfpay	O
granice	granica	Ncfpa	O
.	.	Z	O

Fehmiju	Fehmiju	Npmsn	B-per
je	biti	Var3s	O
počinio	počiniti	Vmp-sm	O
samoubistvo	samoubistvo	Ncnsa	O
u	u	Sl	O
svom	svoj	Px-msl	O
stanu	stan	Ncmsl	O
u	u	Sl	O
Beogradu	Beograd	Npmsl	B-loc
15.	15.	Mdo	O
juna	jun	Ncmsg	O
.	.	Z	O

U	u	Sl	O
izveštajima	izveštaj	Ncmpl	O
medija	medij	Ncmpg	O
taj	taj	Pd-msn	O
čin	čin	Ncmsn	O
je	biti	Var3s	O
povezan	povezati	Appmsnn	O
sa	sa	Si	O
činjenicom	činjenica	Ncfsi	O
da	da	Cs	O
je	biti	Var3s	O
dugo	dugo	Rgp	O
bio	biti	Vap-sm	O
teško	teško	Rgp	O
bolestan	bolestan	Agpmsnn	O
.	.	Z	O

Da	da	Cs	O
bi	biti	Vaa3s	O
se	sebe	Px--sa	O
ispunila	ispuniti	Vmp-sf	O
glumčeva	glumčev	Aspfsny	O
poslednja	poslednji	Agpfsny	O
želja	želja	Ncfsn	O
,	,	Z	O
njegov	njegov	Ps3msn	O
pepeo	pepeo	Ncmsn	O
je	biti	Var3s	O
posut	posuti	Appmsnn	O
po	po	Sl	O
reci	reka	Ncfsl	O
Bistrici	Bistrica	Npfsl	B-loc
,	,	Z	O
nedaleko	nedaleko	Rgp	O
od	od	Sg	O
Prizrena	Prizren	Npmsg	B-loc
,	,	Z	O
na	na	Sl	O
Kosovu	Kosovo	Npnsl	B-loc
.	.	Z	O

Njegovi	njegov	Ps3mpn	O
ljubitelji	ljubitelj	Ncmpn	O
u	u	Sl	O
Prištini	Priština	Npfsl	B-loc
i	i	Cc	O
Beogradu	Beograd	Npmsl	B-loc
odali	odati	Vmp-pm	O
su	biti	Var3p	O
poštu	pošta	Ncfsa	O
Fehmijuu	Fehmiju	Npmsd	B-per
,	,	Z	O
koji	koji	Pi-msn	O
je	biti	Var3s	O
bio	biti	Vap-sm	O
neka	neki	Pi-fsn	O
vrsta	vrsta	Ncfsn	O
veze	veza	Ncfsg	O
između	između	Sg	O
Albanaca	Albanac	Npmpg	B-per
i	i	Cc	O
Srba	Srbin	Npmpg	B-per
.	.	Z	O

Milazim	Milazim	Npmsn	B-per
Salihu	Salihu	Npmsn	I-per
,	,	Z	O
kinematograf	kinematograf	Ncmsn	O
i	i	Cc	O
direktor	direktor	Ncmsn	O
prištinske	prištinski	Agpfsgy	O
kompanije	kompanija	Ncfsg	O
Genci	Genci	Npmpn	B-org
za	za	Sa	O
distribuciju	distribucija	Ncfsa	O
filmova	film	Ncmpg	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
za	za	Sa	O
SETimes	SETimes	Xf	B-org
da	da	Cs	O
Kosovo	Kosovo	Npnsn	B-loc
"	"	Z	O
najverovatnije	verovatno	Rgs	O
u	u	Sa	O
sledećih	sledeći	Agpfpgy	O
200	200	Mdc	O
godina	godina	Ncfpg	O
neće	hteti	Var3s	O
dobiti	dobiti	Vmn	O
glumca	glumac	Ncmsay	O
"	"	Z	O
njegovog	njegov	Ps3msg	O
kalibra	kalibar	Ncmsg	O
.	.	Z	O

"	"	Z	O
On	on	Pp3msn	O
je	biti	Var3s	O
bio	biti	Vap-sm	O
izvanredan	izvanredan	Agpmsnn	O
glumac	glumac	Ncmsn	O
,	,	Z	O
izuzetan	izuzetan	Agpmsnn	O
čovek	čovek	Ncmsn	O
,	,	Z	O
sjajan	sjajan	Agpmsnn	O
i	i	Cc	O
odan	odan	Agpmsnn	O
prijatelj	prijatelj	Ncmsn	O
,	,	Z	O
koji	koji	Pi-msn	O
je	biti	Var3s	O
za	za	Si	O
sobom	sebe	Px--si	O
ostavio	ostaviti	Vmp-sm	O
filmove	film	Ncmpa	O
koji	koji	Pi-mpn	O
će	hteti	Var3p	O
ostati	ostati	Vmn	O
deo	deo	Ncmsan	O
istorije	istorija	Ncfsg	O
evropske	evropski	Agpfsgy	O
i	i	Cc	O
svetske	svetski	Agpfsgy	O
kinematografije	kinematografija	Ncfsg	O
"	"	Z	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
Salihu	Salihu	Npmsn	B-per
.	.	Z	O

Fehmiju	Fehmiju	Npmsn	B-per
,	,	Z	O
koji	koji	Pi-msn	O
se	sebe	Px--sa	O
povukao	povući	Vmp-sm	O
iz	iz	Sg	O
javnog	javan	Agpmsgy	O
života	život	Ncmsg	O
iz	iz	Sg	O
protesta	protest	Ncmsg	O
zbog	zbog	Sg	O
sukoba	sukob	Ncmsg	O
na	na	Sl	O
Balkanu	Balkan	Npmsl	B-loc
,	,	Z	O
bio	biti	Vap-sm	O
je	biti	Var3s	O
spoj	spoj	Ncmsn	O
između	između	Sg	O
Kosova	Kosovo	Npnsg	B-loc
i	i	Cc	O
drugih	drugi	Mlompg	O
delova	deo	Ncmpg	O
bivše	bivši	Agpfsgy	O
Jugoslavije	Jugoslavija	Npfsg	B-loc
,	,	Z	O
dodao	dodati	Vmp-sm	O
je	biti	Var3s	O
direktor	direktor	Ncmsn	O
.	.	Z	O

"	"	Z	O
Bekimov	Bekimov	Aspmsnn	B-deriv-per
rad	rad	Ncmsn	O
,	,	Z	O
zbog	zbog	Sg	O
vremena	vreme	Ncnsg	O
u	u	Sl	O
kojem	koji	Pi-nsl	O
je	biti	Var3s	O
radio	raditi	Vmp-sm	O
i	i	Cc	O
uloga	uloga	Ncfpg	O
koje	koji	Pi-fpn	O
je	biti	Var3s	O
igrao	igrati	Vmp-sm	O
,	,	Z	O
pripadali	pripadati	Vmp-pm	O
su	biti	Var3p	O
svim	sav	Pi-mpd	O
narodima	narod	Ncmpd	O
na	na	Sl	O
teritoriji	teritorija	Ncfsl	O
bivše	bivši	Agpfsgy	O
Jugoslavije	Jugoslavija	Npfsg	B-loc
"	"	Z	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
Salihu	Salihu	Npmsn	B-per
.	.	Z	O

Radoslav	Radoslav	Npmsn	B-per
Zelenović	Zelenović	Npmsn	I-per
,	,	Z	O
direktor	direktor	Ncmsn	O
Jugoslovenske	jugoslovenski	Agpfsgy	B-org
kinoteke	kinoteka	Ncfsg	I-org
u	u	Sl	I-org
Boegradu	Boegrad	Npmsl	I-org
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
za	za	Sa	O
SETimes	SETimes	Xf	B-org
da	da	Cs	O
je	biti	Var3s	O
Fehmiju	Fehmiju	Npmsn	B-per
pružio	pružiti	Vmp-sm	O
"	"	Z	O
neprocenjiv	neprocenjiv	Agpmsann	O
"	"	Z	O
doprinos	doprinos	Ncmsan	O
jugoslovenskoj	jugoslovenski	Agpfsdy	O
kinematografiji	kinematografija	Ncfsd	O
.	.	Z	O

"	"	Z	O
Treba	trebati	Vmr3s	O
razumeti	razumeti	Vmn	O
da	da	Cs	O
je	biti	Var3s	O
u	u	Sa	O
vreme	vreme	Ncnsa	O
kada	kada	Rgp	O
je	biti	Var3s	O
film	film	Ncmsn	O
snimljen	snimiti	Appmsnn	O
Jugoslavija	Jugoslavija	Npfsn	B-loc
bila	biti	Vap-sf	O
iza	iza	Sg	O
'	'	Z	O
gvozdene	gvozden	Agpfsgy	O
zavese	zavesa	Ncfsg	O
'	'	Z	O
,	,	Z	O
zemlja	zemlja	Ncfsn	O
istočnog	istočni	Agpmsgy	O
bloka	blok	Ncmsg	O
.	.	Z	O

Igrajući	igrati	Rr	O
Boru	Bora	Npmsan	B-per
u	u	Sl	O
filmu	film	Ncmsl	O
Skupljači	skupljač	Ncmpn	B-misc
perja	perje	Ncnsg	I-misc
,	,	Z	O
Fehmiju	Fehmiju	Npmsn	B-per
je	biti	Var3s	O
privukao	privući	Vmp-sm	O
pažnju	pažnja	Ncfsa	O
i	i	Cc	O
postao	postati	Vmp-sm	O
jedini	jedini	Agpmsny	O
glumac	glumac	Ncmsn	O
iz	iz	Sg	O
tog	taj	Pd-msg	O
dela	deo	Ncmsg	O
Evrope	Evropa	Npfsg	B-loc
koji	koji	Pi-msn	O
je	biti	Var3s	O
ostvario	ostvariti	Vmp-sm	O
istaknutu	istaknuti	Agpfsay	O
međunarodnu	međunarodni	Agpfsay	O
karijeru	karijera	Ncfsa	O
"	"	Z	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
Zelenović	Zelenović	Npmsn	B-per
.	.	Z	O

U	u	Sl	O
tom	taj	Pd-msl	O
filmu	film	Ncmsl	O
,	,	Z	O
objavljenom	objavljen	Agpmsly	O
1967	1967	Mdo	O
,	,	Z	O
Fehmiju	Fehmiju	Npmsn	B-per
igra	igrati	Vmr3s	O
Roma	Rom	Npmsan	B-per
Boru	Bora	Npmsan	B-per
,	,	Z	O
koji	koji	Pi-msn	O
zarađuje	zarađivati	Vmr3s	O
za	za	Sa	O
život	život	Ncmsan	O
prodajući	prodavati	Rr	O
perje	perje	Ncnsa	O
.	.	Z	O

U	u	Sl	O
jednoj	jedan	Mlcfsl	O
od	od	Sg	O
najčuvenijih	čuven	Agsfpgy	O
scena	scena	Ncfpg	O
jugoslovenske	jugoslovenski	Agpfsgy	O
kinematografije	kinematografija	Ncfsg	O
,	,	Z	O
pijani	pijan	Agpmsny	O
Bora	Bora	Npmsn	B-per
sedi	sediti	Vmr3s	O
u	u	Sl	O
kafani	kafana	Ncfsl	O
i	i	Cc	O
lomi	lomiti	Vmr3s	O
čaše	čaša	Ncfpa	O
golim	go	Agpfpiy	O
rukama	ruka	Ncfpi	O
,	,	Z	O
uz	uz	Sa	O
pesmu	pesma	Ncfsa	O
"	"	Z	O
Đelem	đelem	Ncmsn	B-misc
,	,	Z	I-misc
Đelem	đelem	Ncmsn	I-misc
"	"	Z	O
.	.	Z	O

Naslov	naslov	Ncmsn	O
pesme	pesma	Ncfsg	O
znači	značiti	Vmr3s	O
"	"	Z	O
Putujem	putovati	Vmr1s	B-misc
"	"	Z	O
na	na	Sl	O
romskom	romski	Agpmsly	O
jeziku	jezik	Ncmsl	O
.	.	Z	O

Govoreći	govoriti	Rr	O
na	na	Sl	O
komemoraciji	komemoracija	Ncfsl	O
posle	posle	Sg	O
Fehmijuove	Fehmijuov	Aspfsgy	B-deriv-per
smrti	smrt	Ncfsg	O
,	,	Z	O
njegov	njegov	Ps3msn	O
kolega	kolega	Ncmsn	O
i	i	Cc	O
bivši	bivši	Agpmsny	O
srpski	srpski	Agpmsny	O
ministar	ministar	Ncmsn	O
kulture	kultura	Ncfsg	O
Branislav	Branislav	Npmsn	B-per
Lečić	Lečić	Npmsn	I-per
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
da	da	Cs	O
je	biti	Var3s	O
naučio	naučiti	Vmp-sm	O
puno	puno	Rgp	O
toga	taj	Pd-nsg	O
od	od	Sg	O
Fehmijua	Fehmiju	Npmsg	B-per
,	,	Z	O
sa	sa	Si	O
kojim	koji	Pi-msi	O
je	biti	Var3s	O
počeo	početi	Vmp-sm	O
svoju	svoj	Px-fsa	O
glumačku	glumački	Agpfsay	O
karijeru	karijera	Ncfsa	O
.	.	Z	O

"	"	Z	O
Fehmiju	Fehmiju	Npmsn	B-per
je	biti	Var3s	O
bio	biti	Vap-sm	O
najveći	velik	Agsmsny	O
Srbin	Srbin	Npmsn	B-per
među	među	Si	O
Albancima	Albanac	Npmpi	B-per
i	i	Cc	O
najveći	velik	Agsmsny	O
Albanac	Albanac	Npmsn	B-per
među	među	Si	O
Srbima	Srbin	Npmpi	B-per
"	"	Z	O
,	,	Z	O
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
Lečić	Lečić	Npmsn	B-per
.	.	Z	O

Fehmiju	Fehmiju	Npmsn	B-per
je	biti	Var3s	O
sarađivao	sarađivati	Vmp-sm	O
sa	sa	Si	O
svim	sav	Pi-mpi	O
poznatim	poznat	Agpmpiy	O
režiserima	režiser	Ncmpi	O
bivše	bivši	Agpfsgy	O
Jugoslaivje	Jugoslaivje	Npfsg	B-loc
i	i	Cc	O
dobio	dobiti	Vmp-sm	O
je	biti	Var3s	O
brojne	brojan	Agpfpay	O
glumačke	glumački	Agpfpay	O
nagrade	nagrada	Ncfpa	O
.	.	Z	O

On	on	Pp3msn	O
se	sebe	Px--sa	O
pojavljivao	pojavljivati	Vmp-sm	O
u	u	Sl	O
filmovima	film	Ncmpl	O
i	i	Cc	O
u	u	Sl	O
drugim	drugi	Mlofpl	O
evropskim	evropski	Agpfply	O
zemljama	zemlja	Ncfpl	O
,	,	Z	O
posebno	posebno	Rgp	O
u	u	Sl	O
Italiji	Italija	Npfsl	B-loc
,	,	Z	O
gde	gde	Rgp	O
je	biti	Var3s	O
postao	postati	Vmp-sm	O
poznat	poznat	Agpmsnn	O
po	po	Sl	O
TV	TV	Ncmsn	O
seriji	serija	Ncfsl	O
"	"	Z	O
Uliks	Uliks	Npmsn	B-misc
"	"	Z	O
.	.	Z	O

Diplomatski	diplomatski	Agpmsny	B-org
dnevnik	dnevnik	Ncmsn	I-org
:	:	Z	O
Češki	češki	Agpmsny	O
ministar	ministar	Ncmsn	O
inostranih	inostran	Agpmpgy	O
poslova	posao	Ncmpg	O
posetio	posetiti	Vmp-sm	O
Kosovo	Kosovo	Npnsa	B-loc

Ministar	ministar	Ncmsn	O
inostranih	inostran	Agpmpgy	O
poslova	posao	Ncmpg	O
Češke	češki	Agpfsgy	B-loc
Republike	republika	Ncfsg	I-loc
Karel	Karel	Npmsn	B-per
Švarcenberg	Švarcenberg	Npmsn	I-per
sastao	sastati	Vmp-sm	O
se	sebe	Px--sa	O
u	u	Sa	O
ponedeljak	ponedeljak	Ncmsan	O
sa	sa	Si	O
predsednikom	predsednik	Ncmsi	O
Kosova	Kosovo	Npnsg	B-loc
Fatmirom	Fatmir	Npmsi	B-per
Sejdiuom	Sejdiu	Npmsi	I-per
i	i	Cc	O
premijerom	premijer	Ncmsi	O
Hašimom	Hašim	Npmsi	B-per
Tačijem	Tači	Npmsi	I-per
.	.	Z	O

Takođe	takođe	Rgp	O
u	u	Sl	O
diplomatskim	diplomatski	Agpfply	O
vestima	vest	Ncfpl	O
:	:	Z	O
turski	turski	Agpmsny	O
premijer	premijer	Ncmsn	O
Redžep	Redžep	Npmsn	B-per
Tajip	Tajip	Npmsn	I-per
Erdogan	Erdogan	Npmsn	I-per
boravi	boraviti	Vmr3s	O
u	u	Sl	O
Španiji	Španija	Npfsl	B-loc
na	na	Sl	O
forumu	forum	Ncmsl	O
Alijanse	alijansa	Ncfsg	B-org
civilizacija	civilizacija	Ncfpg	I-org
.	.	Z	O

Kosovski	kosovski	Agpmsny	O
premijer	premijer	Ncmsn	O
Hašim	Hašim	Npmsn	B-per
Tači	Tači	Npmsn	I-per
(	(	Z	O
desno	desno	Rgp	O
)	)	Z	O
i	i	Cc	O
češki	češki	Agpmsny	O
ministar	ministar	Ncmsn	O
inostranih	inostran	Agpmpgy	O
poslova	posao	Ncmpg	O
Karel	Karel	Npmsn	B-per
Švarcenberg	Švarcenberg	Npmsn	I-per
razgovaraju	razgovarati	Vmr3p	O
sa	sa	Si	O
novinarima	novinar	Ncmpi	O
u	u	Sa	O
ponedeljak	ponedeljak	Ncmsan	O
(	(	Z	O
14.	14.	Mdo	O
januara	januar	Ncmsg	O
)	)	Z	O
u	u	Sl	O
Prištini	Priština	Npfsl	B-loc
.	.	Z	O

Ministar	ministar	Ncmsn	O
inostranih	inostran	Agpmpgy	O
poslova	posao	Ncmpg	O
Češke	češki	Agpfsgy	B-loc
Republike	republika	Ncfsg	I-loc
Karel	Karel	Npmsn	B-per
Švarcenberg	Švarcenberg	Npmsn	I-per
rekao	reći	Vmp-sm	O
je	biti	Var3s	O
kosovskom	kosovski	Agpmsdy	O
premijeru	premijer	Ncmsd	O
Hašimu	Hašim	Npmsd	B-per
Tačiju	Tači	Npmsd	I-per
tokom	tokom	Sg	O
sastanka	sastanak	Ncmsg	O
u	u	Sa	O
ponedeljak	ponedeljak	Ncmsan	O
(	(	Z	O
14.	14.	Mdo	O
januara	januar	Ncmsg	O
)	)	Z	O
u	u	Sl	O
Prištini	Priština	Npfsl	B-loc
da	da	Cs	O
će	hteti	Var3s	O
njegova	njegov	Ps3fsn	O
zemlja	zemlja	Ncfsn	O
"	"	Z	O
reagovati	reagovati	Vmn	O
na	na	Sa	O
proglašenje	proglašenje	Ncnsa	O
nezavisnosti	nezavisnost	Ncfsg	O
Kosova	Kosovo	Npnsg	B-loc
u	u	Sl	O
skladu	sklad	Ncmsl	O
sa	sa	Si	O
drugim	drugi	Mlofpi	O
zemljama	zemlja	Ncfpi	O
EU	EU	Npmsn	B-org
"	"	Z	O
.	.	Z	O

Pored	pored	Sg	O
toga	taj	Pd-nsg	O
,	,	Z	O
Švarcenberg	Švarcenberg	Npmsn	B-per
je	biti	Var3s	O
naglasio	naglasiti	Vmp-sm	O
značaj	značaj	Ncmsan	O
plana	plan	Ncmsg	O
EU	EU	Npmsn	B-org
da	da	Cs	O
pošalje	poslati	Vmr3s	O
1.800	1.800	Mdc	O
civilnih	civilan	Agpmpgy	O
zvaničnika	zvaničnik	Ncmpg	O
na	na	Sa	O
Kosovo	Kosovo	Npnsa	B-loc
da	da	Cs	O
zamene	zameniti	Vmr3p	O
misiju	misija	Ncfsa	O
KFOR-a	KFOR	Npmsg	B-org
i	i	Cc	O
rekao	reći	Vmp-sm	O
da	da	Cs	O
će	hteti	Var3s	O
Češka	češki	Agpfsny	B-loc
Republika	republika	Ncfsn	I-loc
učestvovati	učestvovati	Vmn	O
u	u	Sl	O
misiji	misija	Ncfsl	O
EU	EU	Npmsn	B-org
,	,	Z	O
kao	kao	Cs	O
što	što	Cs	O
je	biti	Var3s	O
učestvovala	učestvovati	Vmp-sf	O
u	u	Sl	O
KFOR-u	KFOR	Npmsl	B-org
.	.	Z	O

Ministar	ministar	Ncmsn	O
inostranih	inostran	Agpmpgy	O
poslova	posao	Ncmpg	O
takođe	takođe	Rgp	O
se	sebe	Px--sa	O
sastao	sastati	Vmp-sm	O
sa	sa	Si	O
predsednikom	predsednik	Ncmsi	O
Kosova	Kosovo	Npnsg	B-loc
Fatmirom	Fatmir	Npmsi	B-per
Sejdiuom	Sejdiu	Npmsi	I-per
,	,	Z	O
predsednikom	predsednik	Ncmsi	O
parlamenta	parlament	Ncmsg	O
Jakupom	Jakup	Npmsi	B-per
Krasnićijem	Krasnići	Npmsi	I-per
i	i	Cc	O
zamenikom	zamenik	Ncmsi	O
šefa	šef	Ncmsg	O
UNMIK-a	UNMIK	Npmsg	B-org
Lerijem	Leri	Npmsi	B-per
Rosinom	Rosin	Npmsi	I-per
.	.	Z	O

Italija	Italija	Npfsn	B-loc
nema	nemati	Vmr3s	O
politiku	politika	Ncfsa	O
proterivanja	proterivanje	Ncnsg	O
nelegalnih	nelegalan	Agpmpgy	O
imigranata	imigrant	Ncmpg	O
ili	ili	Cc	O
imigranata	imigrant	Ncmpg	O
osumnjičenih	osumnjičiti	Appmpgy	O
za	za	Sa	O
kriminalne	kriminalan	Agpfpay	O
aktivnosti	aktivnost	Ncfpa	O
,	,	Z	O
izjavio	izjaviti	Vmp-sm	O
je	biti	Var3s	O
u	u	Sa	O
sredu	sreda	Ncfsa	O
(	(	Z	O
9.	9.	Mdo	O
januara	januar	Ncmsg	O
)	)	Z	O
italijanski	italijanski	Agpmsny	O
ministar	ministar	Ncmsn	O
inostranih	inostran	Agpmpgy	O
poslova	posao	Ncmpg	O
Masimo	Masimo	Npmsn	B-per
Dalema	Dalema	Npmsn	I-per
,	,	Z	O
tokom	tokom	Sg	O
sastanka	sastanak	Ncmsg	O
sa	sa	Si	O
rumunskim	rumunski	Agpmsiy	O
kolegom	kolega	Ncmsi	O
Adrijanom	Adrijan	Npmsi	B-per
Čorojanuom	Čorojanu	Npmsi	I-per
u	u	Sl	O
Bukureštu	Bukurešt	Npmsl	B-loc
.	.	Z	O

Dvojica	dvojica	Ncfsn	O
zvaničnika	zvaničnik	Ncmpg	O
potpisali	potpisati	Vmp-pm	O
su	biti	Var3p	O
zajedničku	zajednički	Agpfsay	O
deklaraciju	deklaracija	Ncfsa	O
o	o	Sl	O
saradnji	saradnja	Ncfsl	O
dve	dva	Ncmsl	O
zemlje	zemlja	Ncfsg	O
,	,	Z	O
ažurirajući	ažurirati	Rr	O
svoje	svoj	Px-nsa	O
strateško	strateški	Agpnsay	O
partnerstvo	partnerstvo	Ncnsa	O
iz	iz	Sg	O
aprila	april	Ncmsg	O
1997.	1997.	Mdo	O
godine	godina	Ncfsg	O
.	.	Z	O

Ruski	ruski	Agpmsny	O
predsednik	predsednik	Ncmsn	O
Vladimir	Vladimir	Npmsn	B-per
Putin	Putin	Npmsn	I-per
boraviće	boraviti	Vmf3s	O
u	u	Sl	O
Bugarskoj	Bugarska	Npfsl	B-loc
u	u	Sa	O
četvrtak	četvrtak	Ncmsan	O
(	(	Z	O
17.	17.	Mdo	O
januara	januar	Ncmsg	O
)	)	Z	O
i	i	Cc	O
petak	petak	Ncmsan	O
.	.	Z	O

Biće	biti	Vaf3s	O
potpisan	potpisan	Agpmsnn	O
niz	niz	Ncmsn	O
važnih	važan	Agpmpgy	O
ekonomskih	ekonomski	Agpmpgy	O
